,inspection_no,dba_name,aka_name,license_no,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location,rating,business_status
797,1285698,BACCI CAFE & PIZZERIA LTD,BACCI PIZZA,1875166.0,Restaurant,Risk 1 (High),2301 W TAYLOR ST ,CHICAGO,IL,60612.0,10/04/2012,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL AND DATE ALL OPEN POTENTIALLY HAZARDOUS FOODS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: THE REAR DOOR HAS SOME LIGHT COMING THRU THE BOTTOM, SEAL THE BOTTOM OF THE DOOR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE POTATO CUTTING MACHINE IS DIRTY; CLEAN, RINSE AND SANITIZE THE UNIT AFTER EACH USE.  THE BOTTOM CABINET OF THE DEEP FRYER IS DIRTY, CLEAN IN DETAIL.  THE ICE CREAM MACHINE IS NOT IN USE, HAVE HOT AND COLD WATER INSTALLED TO THE TOP OF THE MACHINE PRIOR TO USE OR REMOVE THE MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOOR UNDER THE DEEP FRYER IS GREASY, CLEAN THE FLOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE CEILING VENTS ARE DIRTY AND PEELING, CLEAN AND REPAINT THE VENTS. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: EMPLOYEES WITH HAIR HANGING DOWN TO THERE SHOULDERS MUST RESTRAIN THERE HAIR UP.",41.86890111434097,-87.68371238371395,"(-87.68371238371395, 41.86890111434097)",4.0,OPERATIONAL
798,635168,BACCI CAFE & PIZZERIA LTD,BACCI PIZZA,1875166.0,Restaurant,Risk 1 (High),2301 W TAYLOR ST ,CHICAGO,IL,60612.0,11/02/2011,Short Form Complaint,Pass,,41.86890111434097,-87.68371238371395,"(-87.68371238371395, 41.86890111434097)",4.0,OPERATIONAL
799,2402166,PIZZA NOVA INC,PIZZA NOVA INC,3914.0,Restaurant,Risk 1 (High),3704 W 26TH ST ,CHICAGO,IL,60623.0,10/08/2020,Complaint Re-Inspection,Pass,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED SEASONING AND HERBS STORED IN REAR KITCHEN AREA IN FOOD GRADE CONTAINERS WITHOUT LABELS. INSTRUCTED TO PROVIDE AND MAINTAIN FOOD ITEMS LABELED WITH A COMMON NAME WHEN REMOVED FROM ITS ORIGINAL CONTAINER.,41.844456002121305,-87.71747987246934,"(-87.71747987246934, 41.844456002121305)",3.3,OPERATIONAL
800,2117041,PIZZA NOVA INC,PIZZA NOVA INC,3914.0,Restaurant,Risk 1 (High),3704 W 26TH ST ,CHICAGO,IL,60623.0,12/12/2017,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CUTTING BOARDS THAT ARE WORN ARE IN NEED OF REPLACING. CORRECT AND MAINTAIN.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR OF REACH IN COOLERS IN NEED OF CLEANING TO REMOVE FOOD SPILLS. CORRECT AND MAINTAIIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS THROUGH OUT PREP AREAS IN NEED OF CLEANING TO REMOVE ALL FOOD SPILLS. CORRECT AND MAINTAIN.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CEILING TILES IN REAR PREP AREA IN NEED OF REPLACING WHERE WORN. CORRECT AND MAINTAIN. ",41.844456002121305,-87.71747987246934,"(-87.71747987246934, 41.844456002121305)",3.3,OPERATIONAL
801,1592178,PIZZA NOVA INC,PIZZA NOVA INC,3914.0,Restaurant,Risk 1 (High),3704 W 26TH ST ,CHICAGO,IL,60623.0,12/29/2015,Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE CAN OPENERS TO BE SOILED. INSTRUCTED TO CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED ACCUMULATION OF OIL AND GREASE ON THE FLOOR UNDER THE FRYER. INSTRUCTED TO CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER STAINED CEILING TILES ABOVE THE REAR THREE COMPARTMENT SINKS, ABOVE THE DOUGH PREP AREA AND NEAR THE HOT DOG STEAM TABLE. INSTRUCTED TO REPLACE AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED EMPLOYEE JACKETS AND BELONGINGS BEING STORED ON RESTAURANT SHELVING. INSTRUCTED TO STORE ALL PERSONAL BELONGINGS AWAY FROM FOOD AND KITCHEN EQUIPMENT.",41.844456002121305,-87.71747987246934,"(-87.71747987246934, 41.844456002121305)",3.3,OPERATIONAL
802,547822,PIZZA NOVA INC,PIZZA NOVA INC,3914.0,Restaurant,Risk 1 (High),3704 W 26TH ST ,CHICAGO,IL,60623.0,11/10/2011,Complaint Re-Inspection,Pass,,41.844456002121305,-87.71747987246934,"(-87.71747987246934, 41.844456002121305)",3.3,OPERATIONAL
803,547788,PIZZA NOVA INC,PIZZA NOVA INC,3914.0,Restaurant,Risk 1 (High),3704 W 26TH ST ,CHICAGO,IL,60623.0,10/28/2011,Suspected Food Poisoning,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: All cold food shall be stored at a temperature of 40F or less. INADEQUATE FOOD PROTECTION. OBSERVED COOKED PORK RIBS IN 2 LARGE PLASTICS BINS IN PIZZA WALK IN COOLER AT 56.3F-62.7F. NO TIME AND TEMP LOGS AVAILABLE TO VIEW ON SITE. PRODUCT WAS DUMPED AND DENATURED APPX 90LBS AT $120.00. CRITICAL 7-38-005(A)CITATION ISSUED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. OBSERVED EVIDENCE OF MORE THAN 40 RODENT DROPPINGS AT OUTSIDE GARAGE (POP, PAPER GOODS, WALK IN COOLER &FREEZER STORAGE AREA)ALSO GARAGE DOOR NOT RODENT PROOFED. OBSERVED EVIDENCE OF MORE THAN 15 LIVE ROACHES IN CRACKS AND CREVICES UNDER AND AROUND BOTH 3COMP SINKS, ON PIPES OF PIZZA OVEN AND WALLBASES, WALL BEHIND PIZZA OVEN AND INSIDE OF FLOOR MIXER. OBSERVED EVIDENCE OF MORE THAN 25 DRAIN FLIES ON WALLS, SHELVING UNITS AND BOXES AND FLYING THROUGHOUT PREMISES. ALSO OBSERVED ABOUT 15 LIVE ANTS ON FLOOR BEHIND DEEP FRYERS. MUST REMOVE RODENT DROPPINGS, CLEAN AND SANITIZE AFFECTED AREAS. MUST RODENT PROOF GARAGE DOOR.RECOMMENDPEST CONTROL SERVICE PREMISES ON OR AFTER 10/28/2011. SERIOUS CITATION 7-38-020 CITATION ISSUED. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: A separate and distinct offense shall be deemed to have been committed for each Minor violation that is not corrected upon re-inspection by the health authority. PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM REPORT 547462 DATED 5/26/2011 #32 MUST REMOVE RUST FROM SHELVING UNITS IN PREP COOLER, PIZZA PREP COOLER, WALK IN COOLER IN OUTSIDE STORAGE AREA, FOIL FROM STOVE. MUST REPAIR OR REPLACE WORN DOOR GASKETS ON WALK IN COOLER,LOOSE HANDLE ON STEAM TABLE. #33-MUST CLEAN WHEELBASES OF COOKING EQUIPMENT, DEEP FRYERS, FANGUARD COVERS IN WALK IN COOLER, FOUNTAIN POP STORAGE SHELVES INREAR AREA. #34-MUST CLEAN FLOOR THROUGHOUT PREMISES. MUST REPAIR OR REPLACE WALK IN FREEZER FLOOR IN POOR REPAIR. #35-MUST SEAL ALL OPENINGS AROUND PIPES LEADING INTO WALLS & CEILINGS. MUST REPAIR OR REPLACE LOOSE WALL BASES IN DINING AREAS, STAINED CEILING TILES, WORN DOORSWEEP ON FRONT DOORS. #36-MUST REPLACE MISSING END CAPS ON LIGHT SHIELDS IN PREP AREAS. AND #40-MUST PROVIDE THERMOMETERS FOR ALL COOLERS.MUST CORRECT AND MAINTAIN. SERIOUS 7-42-090 CITATION ISSUED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MUST REMOVE RUST FROM ALL PREP AND STEAM TABLES, AND GREASE TRAP AT 3COMP SINK & STOVE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. MUST CLEAN PIZZA WALK IN COOLER SHELVING UNITS, KNIFE CADDY, CUTTING BOARDS AND STOVE, AND GREASE TRAP. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. MUST GROUT FLOOR WHERE NEEDED AND CLEAN FLOOR DRAINS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. MUST SEAL OPENINGS AROUND PIPES AT EXTERIOR WALL OF GARAGE.",41.844456002121305,-87.71747987246934,"(-87.71747987246934, 41.844456002121305)",3.3,OPERATIONAL
804,365457,PIZZA NOVA INC,PIZZA NOVA INC,3914.0,Restaurant,Risk 1 (High),3704 W 26TH ST ,CHICAGO,IL,60623.0,12/14/2010,Complaint,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled container.    MUST LABEL PREP FOODS INSIDE STORAGE COOLER. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.    CLEAN MULTI-USE UTENSILS MUST BE PROPERLY STORED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    MUST SEAL WOOD SHELVES IN REAR STORAGE AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage.    MUST CLEAN-SANITIZE WOOD SHELVES ABOVE PIZZA PREP TABLES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    MUST CLEAN ALL CEILING ATTACHMENTS.",41.844456002121305,-87.71747987246934,"(-87.71747987246934, 41.844456002121305)",3.3,OPERATIONAL
805,1110380,PIZZERIA DUE,PIZZERIA DUE,1194922.0,Restaurant,Risk 1 (High),619 N WABASH AVE ,CHICAGO,IL,60611.0,10/01/2013,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED LIVE FRUIT FLIES ON THE WALLS AND CEILING OF THE 2ND FLOOR FOOD PREPARATION AREA, BEHIND THE BAR, 1ST FLOOR NEAR DRY STORAGE AND DESSERT PREP STATION, DINING ROOM.  ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO MINIMIZE OR ELIMINATE THE PEST ACTIVITY.  SERIOUS VIOLATION 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN THE TOP OF THE PIZZA OVENS WITH FOOD DEBRIS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REPLACE THE BROKEN AND LOOSE FLOOR TILES IN THE 1ST FLOOR DISHWASHING AREA AND REGROUT THE FLOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE THE BROKEN AND MISSING BASEBOARD TILES IN THE 1ST FLOOR DISHWASHING AREA.  CLEAN THE WALLS AND CEILING OF THE 1ST FLOOR DISHWASHING AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE A LIGHT SHIELD FOR THE LIGHT FIXTURE ABOVE THE HIGH TEMPERATURE DISHMACHINE IN THE 1ST FLOOR DISHWASHING AREA.",41.8931849885056,-87.62661002969385,"(-87.62661002969385, 41.8931849885056)",4.3,OPERATIONAL
806,1369514,PIZZERIA DUE,PIZZERIA DUE,1194922.0,Restaurant,Risk 1 (High),619 N WABASH AVE ,CHICAGO,IL,60611.0,10/08/2013,Canvass Re-Inspection,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REPLACE THE BROKEN AND LOOSE FLOOR TILES IN THE 1ST FLOOR DISHWASHING AREA AND REGROUT THE FLOOR.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE THE BROKEN AND MISSING BASEBOARD TILES IN THE 1ST FLOOR DISHWASHING AREA. CLEAN THE WALLS AND CEILING OF THE 1ST FLOOR DISHWASHING AREA.  ",41.8931849885056,-87.62661002969385,"(-87.62661002969385, 41.8931849885056)",4.3,OPERATIONAL
807,1110381,PIZZERIA DUE,PIZZERIA DUE,1331225.0,Restaurant,Risk 1 (High),619 N WABASH AVE ,CHICAGO,IL,60611.0,10/01/2013,Canvass,Pass,,41.8931849885056,-87.62661002969385,"(-87.62661002969385, 41.8931849885056)",4.3,OPERATIONAL
808,114693,PIZZERIA DUE,PIZZERIA DUE,1194922.0,Restaurant,Risk 1 (High),619 N WABASH AVE ,CHICAGO,IL,60611.0,12/08/2010,Canvass,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: All food should be properly protected from contamination during storage, preparation, display, service, and transportation.    OBSERVED BLACK DIRT/SLIME BUILD UP INSIDE ICE MACHINE DRIPPING INTO ICE, READY TO EAT FOOD. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN INTERIOR OF ICE MACHINE. ALL ICE VOLUNTARILY DISCARDED AT THIS TIME. SERIOUS VIOLATION.CITATION ISSUED. TICKET #H000063459 11. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    OBSERVED DARK PITS INSIDE CUTTING BOARD (BY PIZZA RACKS)IN 1ST FLOOR PREP AREA. MUST REPLACE DAMAGED CUTTING BOARD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    OBSERVED ACCUMULATED FOOD DEBRIS ON PIZZA RACKS AND ON PREP AREA SHELVES. MUST DETAIL CLEAN ALL UNCLEAN EQUIPMENT AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    OBSERVED PEELING CEILING PAINT ABOVE PIZZA BOXES (BY 1ST FLOOR PREP HANDWASH BOWL). MUST REMOVE ALL PEELING PAINT.",41.8931849885056,-87.62661002969385,"(-87.62661002969385, 41.8931849885056)",4.3,OPERATIONAL
809,114692,PIZZERIA DUE,PIZZERIA DUE,1331225.0,Restaurant,Risk 1 (High),619 N WABASH AVE ,CHICAGO,IL,60611.0,12/08/2010,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    OBSERVED DAMAGED FLOOR TILES AND GAP BETWEEN FLOOR BASE/FLOOR TILES BY SODA SYRUP. MUST REPAIR/SEAL GAP AT FLOOR TO PREVENT POTENTIAL PEST HARBORAGE.",41.8931849885056,-87.62661002969385,"(-87.62661002969385, 41.8931849885056)",4.3,OPERATIONAL
810,1072587,MOONSHINE,MOONSHINE,1243382.0,Restaurant,Risk 1 (High),1824 W DIVISION ST ,CHICAGO,IL,60622.0,10/04/2013,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS IN THE FOLLOWING AREAS: PREP AREA, BASEMENT IN WALK-IN COOLERS UNDER SHELVING. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN AND SANITIZE WALLS IN PREP AREA AROUND EXPOSED HAND SINK AND WHERE NECESSARY. CLEAN SAME. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER AND UNNECESSARY ARICLES IN BASEMENT AREAS WHERE NEEDED. ORGAANIZE AND MAINTAIN. ",41.90335951000414,-87.67339733788289,"(-87.67339733788289, 41.90335951000414)",4.4,OPERATIONAL
811,1498127,GUERREROS PIZZA INC,GUERREROS PIZZA,1490824.0,Restaurant,Risk 1 (High),2024 S CALIFORNIA AVE ,CHICAGO,IL,60608.0,10/23/2014,Complaint,Fail,"13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED EVIDENCE OF MORE THAN 50 PLUS LIVE SMALL AND LARGE ROACHES INFESTATION THROUGHOUT FOOD PREPARATION AREAS CRAWLING ON KITCHEN FOOD PREP AREAS WALLS,CRAWLING ON KITCHEN EQUIPMENT AND SHELVINGS NEXT TO THE 3 COMPARTMENT SINK AREAS,ON GASKETS AND ON MOTORS OF COOLERS ,AND DEAD ROACHES ON FLOORS AND WALLS IN SAME AREAS,CRAWLING ON WALLS AND ON ELECTRIC PANEL AT REAR NEAR THE CUSTOMER SEATING,TOILET ROOM AREA,AND IN BETWEEN MAIL ENVELOPE CLIPBOARD  ON KITCHEN WALL.ALSO,OVER 30 LIVE FRUIT FLIES ON WALLS AND CEILINGS OF FOOD PREP AREAS,CUSTOMER SEATING AREAS.MUST DETAIL CLEAN AND SANITIZE ALL AFFECTED AREAS,REMOVE CLUTTERED CONDITIONS,REAR SCREEN DOOR MUST BE SECURED AND INSECT PROOFED,PEST CONTROL SERVICE IS NOW RECCOMENDED.  CRITICAL VIOLATION 7-38-020.  | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL PREPARED FOOD ITEMS INSIDE THE COOLERS MUST BE PROPERLY DATED AND LABELED AND MAINTAIN. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST PROPERLY STORE AND INVERT ALL MULTI USE KITCHEN COOKING EQUIPMENTS/UTENSILS AND SINGLE SERVICE ARTICLES TO PREVENT CONTAMINATION BEFORE USE AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR OR REPLACE GASKETS AT SEVERAL KITCHEN 2 DOOR COOLERS AND BASEMENT FOOD PREP COOLERS AND REMOVE KNIFES,PIZZA UTENSILS STORED BEHIND THE PIZZA FOOD PREP STATION-MUST WASH-RINSE--SANITIZE THESE AREAS AND MAINTAIN.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN INTERIORS/EXTERIORS OF COOLERS,SIDES OF HOT COOKING EQUIPMENTS,HOOD/FILTERS ABOVE THE COOKING EQUIPMENTS,BEHIND FRONT SERVICE COUNTERS,SHELVINGS FRONT AND KITCHEN SHELVINGS,PREP TABLES,INTERIOR/EXTERIORS OF COOKING EQUIPMENTS,DEEP FRYER ETC. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN HEAVY GREASE AND FOOD DEBRI FROM FLOORS ALONG,AROUND,UNDER,WALLBASES THROUGHOUT AND IN FLOOR DRAINS THROUGHOUT THE PREMISES AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REMOVE DUSTS ACCUMULATIONS ON THE VENTILATION COVER INSIDE THE TOILET ROOM AND MAINTAIN.THE WALLS AND CEILINGS THROUGHOUT THE FOOD ESTABLISHMENT MUST BE WASHED-RINSED-SANITIZED AND REPLACE DAMAGED CEILING TILES IN 1ST FLOOR FOOD PREP AREA.ALL NOTICEABLE OPENINGS CRACKS/CREVICES MUST BE SEALED AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR WATER LEAK AT BASE OF FAUCET AT THE BASEMENT FOOD PREP EXPOSED HANDSINK AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE UNNECESSARY ARTICLES STORED THROUGHOUT THE PREMISES IN DETAIL AND REMAINING ARTICLES MUST BE PROPERLY CLEANED,SANITIZED AND STORED AT LEAST 6' OFF FLOOR/WALL FOR EASIER CLEANING.",41.85382872952556,-87.69565639864234,"(-87.69565639864234, 41.85382872952556)",4.2,OPERATIONAL
812,1501289,GUERREROS PIZZA INC,GUERREROS PIZZA,1490824.0,Restaurant,Risk 1 (High),2024 S CALIFORNIA AVE ,CHICAGO,IL,60608.0,10/28/2014,Complaint Re-Inspection,Pass,,41.85382872952556,-87.69565639864234,"(-87.69565639864234, 41.85382872952556)",4.2,OPERATIONAL
813,1151865,GUERREROS PIZZA INC,GUERREROS PIZZA,1490824.0,Restaurant,Risk 1 (High),2024 S CALIFORNIA AVE ,CHICAGO,IL,60608.0,12/10/2013,Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: NEED TO CLEAN AND SANITIZE LARGE MIXING BOWL, SLICER. CLEAN INTERIOR OF 2 DOOR COOLER FRONT PREP. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NEED TO CLEAN CEILING LIGHT SHIELDS.",41.85382872952556,-87.69565639864234,"(-87.69565639864234, 41.85382872952556)",4.2,OPERATIONAL
814,598402,GUERREROS PIZZA INC,GUERREROS PIZZA,1490824.0,Restaurant,Risk 1 (High),2024 S CALIFORNIA AVE ,CHICAGO,IL,60608.0,10/06/2011,Complaint Re-Inspection,Pass,,41.85382872952556,-87.69565639864234,"(-87.69565639864234, 41.85382872952556)",4.2,OPERATIONAL
